CZ-4C_DEB,549,0.1220400729,97.83,249.4204359217,94.2256682971,8.388771059,57400
ERS_1_DEB,765.5,0.0320052253,98.45,249.4204359217,94.2256682971,8.388771059,57400
TRANSIT_18_DEB,988,0.0789473684,89.96,249.4204359217,94.2256682971,8.388771059,57400
TRANSIT_13_DEB,800.5,0.0518425984,90.13,249.4204359217,94.2256682971,8.388771059,57400
TRANSIT_5B-2_DEB,984,0.0528455285,89.93,249.4204359217,94.2256682971,8.388771059,57400
MIDAS_4_DEB,3602.5,0.2435808466,95.88,249.4204359217,94.2256682971,8.388771059,57400
MIDAS_4_DEB,3615.5,0.0952841931,95.85,249.4204359217,94.2256682971,8.388771059,57400
CZ-3B_R/B,20334.5,0.988443286,20.94,249.4204359217,94.2256682971,8.388771059,57400
CHINASAT_16,35786,0.0004750461,0.06,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,768,0.0052083333,98.48,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,916,0.2281659389,99.49,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,650,0.0015384615,98.35,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1420.5,0.2404083069,99.83,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1057.5,0.031678487,99.97,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1134,0.0458553792,99.92,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1274,0.3453689168,99.64,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1296,0.1635802469,99.75,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1144,0.0454545455,99.93,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1138.5,0.0487483531,99.9,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1110,0.109009009,99.24,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1111,0.1611161116,99.64,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1115,0.0242152466,100.14,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1150.5,0.1716644937,99.76,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1138.5,0.0434782609,99.92,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1127.5,0.0359201774,99.82,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1301.5,0.1594314253,99.73,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1197.5,0.1006263048,99.56,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1309,0.1741787624,99.66,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1144,0.0515734266,99.72,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1129.5,0.0402833112,99.62,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1101,0.1498637602,99.89,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1142,0.0472854641,99.97,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1049.5,0.0366841353,99.75,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1194,0.0887772194,99.85,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1183,0.0853761623,99.68,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1051,0.0313986679,100.03,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1133.5,0.0410233789,99.94,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1171,0.0802732707,99.65,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1385,0.2231046931,99.55,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1051.5,0.0309082263,100.03,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,742.5,0.1474747475,99.9,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1145.5,0.0493234395,99.86,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1651,0.1253785584,101.18,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1436,0.0320334262,101.36,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1428.5,0.0661533077,101.27,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1493,0.0033489618,101.66,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1366,0.0358711567,101.15,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1491,0.0375586854,101.85,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1575,0.0780952381,101.39,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1748.5,0.173577352,101.01,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1580,0.0740506329,101.16,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1122,0.1292335116,102.08,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1534.5,0.0237862496,102.06,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1596,0.0908521303,101.54,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1870.5,0.2226677359,101.37,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1424.5,0.0438750439,101.34,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1436.5,0.0191437522,101.77,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1490.5,0.0352230795,101.84,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1385,0.0483754513,101.22,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1563.5,0.0668372242,101.09,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1506.5,0.0421506804,101.34,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1396.5,0.0268528464,101.16,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1558.5,0.038177735,102.07,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,843,0.0320284698,101.89,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1376,0.1031976744,102.2,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1554,0.0643500644,101.43,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1880.5,0.2544536028,103,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1609,0.1037911746,100.89,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1637,0.1606597434,101.44,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1246,0.1926163724,101.41,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1458.5,0.028453891,101.57,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1417.5,0.0278659612,101.57,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1504,0.0964095745,102.81,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1390,0.1100719424,101.19,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1568,0.0733418367,101.48,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1480.5,0.0185748058,101.68,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1584,0.0852272727,100.87,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1759.5,0.1696504689,101.19,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1464.5,0.0180949129,101.42,249.4204359217,94.2256682971,8.388771059,57400
THORAD_DELTA_1_DEB,1533.5,0.0590153244,101.7,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1387.5,0.0342342342,101.21,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1239.5,0.1948366277,102.54,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1525,0.0347540984,102.03,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1582.5,0.0477093207,102.18,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1527.5,0.0173486088,102.13,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1314.5,0.1434005325,102.04,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1520.5,0.0095363367,102.06,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1535,0.0527687296,102.02,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1487,0.0073974445,101.49,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1393.5,0.0405453893,102.22,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,995.5,0.055750879,101.47,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1565.5,0.0412008943,102.3,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,2026,0.3321816387,100.8,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1384,0.0411849711,101.1,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1358.5,0.1726168568,102.19,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1377,0.0878721859,103.24,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1480,0.0189189189,101.69,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1484,0.0235849057,101.92,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB_*,1453.5,0.3147574819,101.58,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB_*,585,0.0256410256,99.04,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,706.5,0.0035385704,98.36,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB_*,1121.5,0.2447614802,98.9,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB_*,835.5,0.0245362059,98.76,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,690,0.1260869565,98.59,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,1043,0.3547459252,98.15,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB_*,718.5,0.0396659708,98.02,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB_*,904,0.1017699115,99.06,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB_*,990,0.1878787879,98.76,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,730,0.1616438356,98.82,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB_*,1244.5,0.302531137,98.9,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB_*,738,0.0948509485,97.89,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB_*,586,0.0085324232,98.24,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB_*,691.5,0.0441070137,98,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB_*,796,0.0100502513,98.96,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB,866.5,0.2602423543,98.38,249.4204359217,94.2256682971,8.388771059,57400
DELTA_1_DEB_*,669.5,0.0171769978,98.02,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,979,0.0296220633,100,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1221.5,0.079001228,100.34,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1122,0.1247771836,99.37,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,921,0.0141150923,99.95,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,863.5,0.0202663578,99.32,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1044.5,0.1412158928,99.44,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,864,0.0601851852,99.6,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,972,0.0092592593,100.13,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1035,0.038647343,100.06,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,839.5,0.0041691483,99.95,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,750,0.0746666667,98.72,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1165.5,0.117975118,99.9,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,884,0.092760181,99.18,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,997.5,0.0245614035,100.11,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,516.5,0.0164569216,99.08,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,880.5,0.0618966496,99.2,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1057.5,0.0004728132,99.88,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,971.5,0.0046320124,100.07,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,921.5,0.0602278893,99.5,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,997,0.0641925777,99.87,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1283,0.1153546376,101.82,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,964,0.1130705394,99.68,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,919.5,0.0016313214,99.97,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1077,0.0362116992,99.47,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1048,0.2118320611,99.27,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,988,0.1589068826,98.66,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,809,0.022249691,99.74,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,840.5,0.0315288519,99.15,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,931,0.0708915145,99.81,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,651,0.1612903226,99.89,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1011.5,0.025210084,99.77,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,988,0.020242915,99.96,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1030,0.0242718447,99.6,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,977,0.011258956,99.99,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,973,0.0770811922,100.31,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,967,0.0155118925,99.49,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1000,0.028,100.43,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1108,0.0631768953,100.19,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1058,0.0396975425,99.73,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1069.5,0.0294530154,99.4,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1179.5,0.1182704536,99.38,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,950.5,0.0131509732,100,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1096.5,0.0050159599,100.03,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1381.5,0.2595005429,100.14,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,978.5,0.002554931,100.01,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1072,0.0904850746,100.09,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,932,0.097639485,99.87,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,791.5,0.052432091,99.19,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,968,0.0392561983,99.61,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1045.5,0.0329985653,100.2,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,865.5,0.0756787984,99.15,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,960,0.0145833333,99.92,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1056,0.009469697,99.79,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1349,0.2372127502,98.79,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1060,0.0066037736,99.76,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,982,0.0071283096,100.17,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1151.5,0.1168041685,100.34,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,936.5,0.025093433,99.99,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1083,0.0378578024,99.87,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1054,0.0208728653,100,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1042.5,0.0705035971,100.03,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,739.5,0.0250169033,99.48,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1031.5,0.0043625788,99.6,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1017,0.0078662734,99.98,249.4204359217,94.2256682971,8.388771059,57400
THORAD_AGENA_D_DEB,1079.5,0.0838351088,99.92,249.4204359217,94.2256682971,8.388771059,57400
ARIANE_2_DEB,18592,0.9129195353,9.51,249.4204359217,94.2256682971,8.388771059,57400
ARIANE_2_DEB,18409.5,0.9544257041,8.09,249.4204359217,94.2256682971,8.388771059,57400
ARIANE_2_DEB,18463,0.9332177869,8.48,249.4204359217,94.2256682971,8.388771059,57400
ARIANE_2_DEB,18630,0.9234567901,9.93,249.4204359217,94.2256682971,8.388771059,57400
ARIANE_2_DEB,18759.5,0.9030891015,8.45,249.4204359217,94.2256682971,8.388771059,57400
ARIANE_2_DEB,17790.5,0.9686349456,10.19,249.4204359217,94.2256682971,8.388771059,57400
ARIANE_2_DEB,18385.5,0.9433249028,8.31,249.4204359217,94.2256682971,8.388771059,57400
ARIANE_2_DEB,17703.5,0.9675205468,10.04,249.4204359217,94.2256682971,8.388771059,57400
CZ-3C_DEB,18256,0.9359114812,22.16,249.4204359217,94.2256682971,8.388771059,57400
CZ-3C_DEB,18333,0.9420171276,21.04,249.4204359217,94.2256682971,8.388771059,57400
CZ-3C_DEB,17729,0.9769868577,21.26,249.4204359217,94.2256682971,8.388771059,57400
CZ-3C_DEB,18299.5,0.9183584251,20.78,249.4204359217,94.2256682971,8.388771059,57400
CZ-3C_DEB,17010,0.9781305115,20.15,249.4204359217,94.2256682971,8.388771059,57400
CZ-3B_DEB,21362,0.9641419343,26.13,249.4204359217,94.2256682971,8.388771059,57400
CZ-3B_DEB,21061.5,0.9636778007,25.65,249.4204359217,94.2256682971,8.388771059,57400
CZ-3B_DEB,23630,0.9150655946,23.36,249.4204359217,94.2256682971,8.388771059,57400
CZ-3B_DEB,23371,0.9169911429,23.89,249.4204359217,94.2256682971,8.388771059,57400
CZ-3B_DEB,22239.5,0.9257177544,25.44,249.4204359217,94.2256682971,8.388771059,57400
CZ-3B_DEB,21253,0.9654636992,25.56,249.4204359217,94.2256682971,8.388771059,57400
CZ-3C_DEB,15893.5,0.9714348633,21.44,249.4204359217,94.2256682971,8.388771059,57400
CZ-3C_DEB,18038.5,0.9782132661,20.37,249.4204359217,94.2256682971,8.388771059,57400
CZ-3C_DEB,18157.5,0.9723530222,20.1,249.4204359217,94.2256682971,8.388771059,57400
CZ-3C_DEB,7171.5,0.9412954054,20.15,249.4204359217,94.2256682971,8.388771059,57400
CZ-3C_DEB,18690.5,0.9652764774,20.19,249.4204359217,94.2256682971,8.388771059,57400
CZ-3B_DEB,21443.5,0.9675892462,23.84,249.4204359217,94.2256682971,8.388771059,57400
CZ-3B_DEB,21921,0.9507321746,25.16,249.4204359217,94.2256682971,8.388771059,57400
CZ-3B_DEB,21109,0.974560614,24.68,249.4204359217,94.2256682971,8.388771059,57400
CZ-3B_DEB,20074.5,0.9606964059,23.69,249.4204359217,94.2256682971,8.388771059,57400
CZ-3B_DEB,22365.5,0.9422324562,23.4,249.4204359217,94.2256682971,8.388771059,57400
CZ-3B_DEB,21414.5,0.9739428892,30.59,249.4204359217,94.2256682971,8.388771059,57400
CZ-3B_DEB,21447.5,0.9446555543,27.57,249.4204359217,94.2256682971,8.388771059,57400
CZ-3B_DEB,22034.5,0.9646917334,30.67,249.4204359217,94.2256682971,8.388771059,57400
METEOR_2-11_DEB,945,0.0116402116,82.53,249.4204359217,94.2256682971,8.388771059,57400
METEOR_2-11_DEB,943,0.0275715801,82.53,249.4204359217,94.2256682971,8.388771059,57400
METEOR_2-11_DEB,942,0.008492569,82.52,249.4204359217,94.2256682971,8.388771059,57400
METEOR_2-11_DEB,935,0.0181818182,82.52,249.4204359217,94.2256682971,8.388771059,57400
METEOR_2-11_DEB,941,0.0170031881,82.53,249.4204359217,94.2256682971,8.388771059,57400
METEOR_2-11_DEB,942,0.0159235669,82.53,249.4204359217,94.2256682971,8.388771059,57400
COSMOS_1461_DEB,544.5,0.0835629017,65,249.4204359217,94.2256682971,8.388771059,57400
COSMOS_1461_DEB,480.5,0.053069719,64.97,249.4204359217,94.2256682971,8.388771059,57400
COSMOS_1461_DEB,494,0.0607287449,64.99,249.4204359217,94.2256682971,8.388771059,57400
COSMOS_1461_DEB,546,0.0824175824,65,249.4204359217,94.2256682971,8.388771059,57400
COSMOS_1461_DEB,576.5,0.0997398092,65,249.4204359217,94.2256682971,8.388771059,57400
COSMOS_1461_DEB,573,0.0959860384,65,249.4204359217,94.2256682971,8.388771059,57400
COSMOS_1461_DEB,558.5,0.0868397493,65,249.4204359217,94.2256682971,8.388771059,57400
SEASAT_1_DEB,658,0.2537993921,108.02,249.4204359217,94.2256682971,8.388771059,57400
SEASAT_1_DEB,718.5,0.0549756437,107.99,249.4204359217,94.2256682971,8.388771059,57400
NIMBUS_2_DEB,1132,0.0415194346,100.32,249.4204359217,94.2256682971,8.388771059,57400
NIMBUS_2_DEB,1133,0.0353045013,100.32,249.4204359217,94.2256682971,8.388771059,57400
NIMBUS_2_DEB,1130,0.0451327434,100.33,249.4204359217,94.2256682971,8.388771059,57400
NIMBUS_2_DEB,1118,0.0339892665,100.39,249.4204359217,94.2256682971,8.388771059,57400
NIMBUS_2_DEB,1128,0.0319148936,100.35,249.4204359217,94.2256682971,8.388771059,57400
NIMBUS_2_DEB,1125.5,0.0395379831,100.34,249.4204359217,94.2256682971,8.388771059,57400
NIMBUS_2_DEB,1124,0.0391459075,100.37,249.4204359217,94.2256682971,8.388771059,57400
NIMBUS_2_DEB,1130.5,0.0446704998,100.32,249.4204359217,94.2256682971,8.388771059,57400
ISS_DEB,391,0.0051150895,51.64,249.4204359217,94.2256682971,8.388771059,57400
FALCON_9_R/B,16792,0.9854692711,26.15,249.4204359217,94.2256682971,8.388771059,57400
SES_10,35788,0.0001955963,0.04,249.4204359217,94.2256682971,8.388771059,57400
NOAA_16_DEB,840,0.0333333333,98.99,249.4204359217,94.2256682971,8.388771059,57400
NOAA_16_DEB,850,0.0058823529,98.9,249.4204359217,94.2256682971,8.388771059,57400
NOAA_16_DEB,874.5,0.0303030303,98.89,249.4204359217,94.2256682971,8.388771059,57400
NOAA_16_DEB,833,0.0240096038,98.9,249.4204359217,94.2256682971,8.388771059,57400
NOAA_16_DEB,791,0.0707964602,98.86,249.4204359217,94.2256682971,8.388771059,57400
NOAA_16_DEB,860.5,0.011040093,98.79,249.4204359217,94.2256682971,8.388771059,57400
NOAA_16_DEB,874.5,0.0245854774,98.9,249.4204359217,94.2256682971,8.388771059,57400
NOAA_16_DEB,836.5,0.0197250448,99.01,249.4204359217,94.2256682971,8.388771059,57400
